code	display_name
114815004	Salmonella Niederoderwitz (organism)
66105008	Salmonella Nieukerk (organism)
81740006	Salmonella Nijmegen (organism)
29083003	Salmonella Nikolaifleet (organism)
29049005	Salmonella Niloese (organism)
67231006	Salmonella Nimes (organism)
114296007	Salmonella Niumi (organism)
67513009	Salmonella Njala (organism)
114502004	Salmonella Nola (organism)
114603001	Salmonella Nordrhein (organism)
45714007	Salmonella Nordufer (organism)
87630008	Salmonella Norton (organism)
10556004	Salmonella Norwich (organism)
52488001	Salmonella Nowawes (organism)
114555005	Salmonella Noya (organism)
34033001	Salmonella Nuatja (organism)
76350003	Salmonella Nyanza (organism)
114275000	Salmonella Nyborg var 15+ (organism)
51716006	Salmonella Nyeko (organism)
114507005	Salmonella Oakey (organism)
114310004	Salmonella Ochiogu (organism)
30686007	Salmonella Ochsenwerder (organism)
114697006	Salmonella Ockenheim (organism)
302740008	Salmonella Odienne (organism)
509004	Salmonella Odozi (organism)
64506004	Salmonella Oerlikon (organism)
114303005	Salmonella Oersterbro (organism)
56122007	Salmonella Ogbete (organism)
114533002	Salmonella Ohio var 14+ (organism)
4145004	Salmonella Ohlstedt (organism)
398583006	Salmonella Ohlstedt var 15+ (organism)
34732000	Salmonella Okefoko (organism)
114633008	Salmonella Okerara (organism)
2445005	Salmonella Olten (organism)
10762006	Salmonella Omifisan (organism)
116054000	Salmonella Omuna (organism)
46614007	Salmonella Ona (organism)
60789003	Salmonella Onarimon (organism)
9691005	Salmonella Onderstepoort (organism)
40637008	Salmonella Ontario (organism)
114713004	Salmonella Oran (organism)
114536005	Salmonella Oranienburg var 14+ (organism)
114791001	Salmonella Orbe (organism)
17834009	Salmonella Ord (organism)
112309005	Salmonella Orientalis (organism)
114285004	Salmonella Orion var 15+ (organism)
114294005	Salmonella Orion var 15+, 34+ (organism)
53510005	Salmonella Orlando (organism)
114817007	Salmonella Orleans (organism)
656008	Salmonella Os (organism)
77022000	Salmonella Oskarshamn (organism)
52237001	Salmonella Osnabrueck (organism)
9357001	Salmonella Ottawa (organism)
40399001	Salmonella Oudwijk (organism)
86669006	Salmonella Overchurch (organism)
51799003	Salmonella Overschie (organism)
47767006	Salmonella Overvecht (organism)
67035008	Salmonella Oxford (organism)
114288002	Salmonella Oxford var 15+,34+ (organism)
3154009	Salmonella Oyonnax (organism)
43640009	Salmonella Pakistan (organism)
115661009	Salmonella Palamaner (organism)
56626006	Salmonella Palime (organism)
65779004	Salmonella Papuana (organism)
79128009	Salmonella Paratyphi A (organism) 
85908006	Salmonella Paratyphi B (organism) 
32488009	Salmonella Paratyphi C (organism) 
43078007	Salmonella Paris (organism)
39603007	Salmonella Parkroyal (organism)
2356009	Salmonella Patience (organism)
37286001	Salmonella Penarth (organism)
114678006	Salmonella Penilla (organism)
10183008	Salmonella Pensacola (organism)
42715001	Salmonella Perth (organism)
114302000	Salmonella Petahtikve (organism)
114557002	Salmonella Phaliron (organism)
66714006	Salmonella Pharr (organism)
114267006	Salmonella Pietersburg (organism)
75173009	Salmonella Pisa (organism)
114837006	Salmonella Ploufragan (organism)
3596001	Salmonella Poano (organism)
77349005	Salmonella Poeseldorf (organism)
114513001	Salmonella Poitiers (organism)
23836008	Salmonella Pontypridd (organism)
114545006	Salmonella Portanigra (organism)
74122008	Salmonella Portland (organism)
114642001	Salmonella Potengi (organism)
70760001	Salmonella Potosi (organism)
10999003	Salmonella Potto (organism)
114582002	Salmonella Powell (organism)
79264000	Salmonella Pramiso (organism)
90756007	Salmonella Presov (organism)
31557009	Salmonella Pretoria (organism)
20855009	Salmonella Pullorum (organism)
87566000	Salmonella Quebec (organism)
3970007	Salmonella Quentin (organism)
48126005	Salmonella Quinhon (organism)
2399004	Salmonella Quiniela (organism)
8860008	Salmonella Ramatgan (organism)
114560009	Salmonella Ramiremont (organism)
85576003	Salmonella Ramsey (organism)
56737002	Salmonella Raus (organism)
7730006	Salmonella Rawash (organism)
82957002	Salmonella Rechovot (organism)
69716007	Salmonella Redba (organism)
54260008	Salmonella Redhill (organism)
26894001	Salmonella Redlands (organism)
13615007	Salmonella Regent (organism)
31669006	Salmonella Reinickendorf (organism)
58933004	Salmonella Remete (organism)
29528000	Salmonella Reubeuss (organism)
404331006	Salmonella Rhone (organism)
31239009	Salmonella Rhydyfelin (organism)
84273002	Salmonella Rideau (organism)
13421000	Salmonella Ried (organism)
15055006	Salmonella Riggil (organism)
6459000	Salmonella Riogrande (organism)
114535009	Salmonella Rissen var 14+ (organism)
72029002	Salmonella Rittersbach (organism)
14966006	Salmonella Riverside (organism)
57683009	Salmonella Rochdale (organism)
21176005	Salmonella Rogy (organism)
52204003	Salmonella Romanby (organism)
28418000	Salmonella Rossleben (organism)
48058002	Salmonella Rostock (organism)
114716007	Salmonella Rothenburgsort (organism)
16723007	Salmonella Rottnest (organism)
8448001	Salmonella Rovaniemi (organism)
55144007	Salmonella Rumford (organism)
761001	Salmonella Runby (organism)
71285002	Salmonella Ruzizi (organism)
57053004	Salmonella Saboya (organism)
41467000	Salmonella Sada (organism)
416828006	Salmonella Saintemarie (organism)
114776003	Salmonella Samaru (organism)
69261007	Salmonella Sambre (organism)
6156002	Salmonella Sanga (organism)
65807007	Salmonella Sangalkam (organism)
70940001	Salmonella Sanjuan (organism)
32854006	Salmonella Sanktgeorg (organism)
114348009	Salmonella Sanktjohann (organism)
39775009	Salmonella Sanktmarx (organism)
114691007	Salmonella Santander (organism)
36247005	Salmonella Santhiaba (organism)
1574002	Salmonella Santiago (organism)
23333007	Salmonella Sao (organism)
82781001	Salmonella Sara (organism)
36077005	Salmonella Sarajane (organism)
18711009	Salmonella Saugus (organism)
91144009	Salmonella Schalkwijk (organism)
62656003	Salmonella Schoeneberg (organism)
114498006	Salmonella Schwabach (organism)
54469007	Salmonella Schwerin (organism)
114395008	Salmonella Sculcoates (organism)
78970007	Salmonella Seattle (organism)
112319004	Salmonella Sedgwick (organism)
81834006	Salmonella Sekondi (organism)
59384004	Salmonella Selby (organism)
3837003	Salmonella Sendai (organism)
24090006	Salmonella Senegal (organism)
114701009	Salmonella Senneville (organism)
4769009	Salmonella Seremban (organism)
114625007	Salmonella Serrekunda (organism)
39761002	Salmonella Shamba (organism)
69669000	Salmonella Shangani (organism)
398499002	Salmonella Shangani var 15+ (organism)
8922003	Salmonella Shanghai (organism)
80058004	Salmonella Shannon (organism)
25382005	Salmonella Sharon (organism)
55505009	Salmonella Sheffield (organism)
11062005	Salmonella Sherbrooke (organism)
46323004	Salmonella Shikmonah (organism)
6302004	Salmonella Shipley (organism)
69117009	Salmonella Shomolu (organism)
53477002	Salmonella Shoreditch (organism)
114773006	Salmonella Sica (organism)
302691000	Salmonella Simsbury (organism)
8730009	Salmonella Sinchew (organism)
114563006	Salmonella Sindelfingen (organism)
8058007	Salmonella Sinthia (organism)
67851004	Salmonella Sipane (organism)
114313002	Salmonella Slade (organism)
51024006	Salmonella Sljeme (organism)
65303004	Salmonella Sloterdijk (organism)
50027009	Salmonella Soahanina (organism)
29335009	Salmonella Sokode (organism)
16194002	Salmonella Solna (organism)
57072004	Salmonella Solt (organism)
114668008	Salmonella Soumbedioune (organism)
76983003	Salmonella Southampton (organism)
63485009	Salmonella Southbank (organism)
398410004	Salmonella Southbank var 15+, 34+ (organism)
114271009	Salmonella Souza var 15+ (organism)
114803003	Salmonella Spalentor (organism)
712764007	Salmonella species not Salmonella typhi (organism)
114832000	Salmonella Splott (organism)
20314003	Salmonella Staoueli (organism)
63800006	Salmonella Steinplatz (organism)
77145008	Salmonella Steinwerder (organism)
77211008	Salmonella Stellingen (organism)
8432002	Salmonella Sternschanze (organism)
15001007	Salmonella Stockholm (organism)
114286003	Salmonella Stockholm var 15+ (organism)
114700005	Salmonella Stoneferry (organism)
51584000	Salmonella Stormont (organism)
75447005	Salmonella Straengnaes (organism)
75486009	Salmonella Stratford (organism)
26685005	Salmonella Stuivenberg (organism)
302636007	Salmonella Stuttgart (organism)
11139006	Salmonella Suberu (organism)
417653002	Salmonella Subterranea (organism)
114822007	Salmonella Sudan (organism)
74705004	Salmonella Suelldorf (organism)
20905000	Salmonella Sunnycove (organism)
40465000	Salmonella Surat (organism)
114655000	Salmonella Surrey (organism)
302688000	Salmonella Svedvi (organism)
69027000	Salmonella Sya (organism)
114378000	Salmonella Sylvania (organism)
10280001	Salmonella Tabligbo (organism)
29173000	Salmonella Tado (organism)
43662009	Salmonella Tafo (organism)
33296009	Salmonella Taksony (organism)
26592005	Salmonella Tamale (organism)
57861008	Salmonella Tambacounda (organism)
79475004	Salmonella Tamberma (organism)
2111007	Salmonella Tamilnadu (organism)
114525003	Salmonella Tampico (organism)
9952003	Salmonella Tanger (organism)
91124003	Salmonella Tanzania (organism)
61549002	Salmonella Taset (organism)
20268005	Salmonella Taunton (organism)
114719000	Salmonella Taylor (organism)
15553009	Salmonella Tchamba (organism)
54697006	Salmonella Techimani (organism)
45802005	Salmonella Tejas (organism)
80087003	Salmonella Teko (organism)
85143008	Salmonella Telhashomer (organism)
61388001	Salmonella Teltow (organism)
114813006	Salmonella Tema (organism)
114438008	Salmonella Tendeba (organism)
114649005	Salmonella Tennenlohe (organism)
29469006	Salmonella Tennyson (organism)
29305002	Salmonella Teshie (organism)
34464008	Salmonella Texas (organism)
64619006	Salmonella Thayngen (organism)
81781003	Salmonella Thetford (organism)
25812007	Salmonella Thiaroye (organism)
114312007	Salmonella Thies (organism)
114623000	Salmonella Tibati (organism)
114524004	Salmonella Tienba (organism)
83753002	Salmonella Tiergarten (organism)
114752006	Salmonella Tiko (organism)
80047008	Salmonella Tinda (organism)
77393005	Salmonella Tione (organism)
64768003	Salmonella Togba (organism)
69123004	Salmonella Togo (organism)
85893005	Salmonella Tomegbe (organism)
76347001	Salmonella Tomelilla (organism)
69738009	Salmonella Tonev (organism)
71605006	Salmonella Toowong (organism)
114693005	Salmonella Torhout (organism)
9459004	Salmonella Toricada (organism)
32365009	Salmonella Tornow (organism)
77834007	Salmonella Toronto (organism)
42615005	Salmonella Toucra (organism)
30335006	Salmonella Tounouma (organism)
114333003	Salmonella Tours (organism)
74613008	Salmonella Trachau (organism)
114859008	Salmonella Transvaal (organism)
28623007	Salmonella Treforest (organism)
114417002	Salmonella Trier (organism)
35091007	Salmonella Trimdon (organism)
114467009	Salmonella Tripoli (organism)
44942009	Salmonella Trotha (organism)
749009	Salmonella Truro (organism)
29189002	Salmonella Tschangu (organism)
8379003	Salmonella Tucson (organism)
74707007	Salmonella Tudu (organism)
114479009	Salmonella Tumodi (organism)
711005	Salmonella Tunis (organism)
370578006	Salmonella Typhimurium var. Copenhagen (organism)
52730003	Salmonella Typhisuis (organism)
32244000	Salmonella Tyresoe (organism)
82140000	Salmonella Uccle (organism)
114282001	Salmonella Uganda var 15+ (organism)
11379008	Salmonella Ughelli (organism)
69176009	Salmonella Uhlenhorst (organism)
81662001	Salmonella Uithof (organism)
8428008	Salmonella Ullevi (organism)
28865004	Salmonella Umhlali (organism)
31900005	Salmonella Umhlatazana (organism)
3708006	Salmonella Uno (organism)
91123009	Salmonella Uppsala (organism)
3801008	Salmonella Ursenbach (organism)
84173008	Salmonella Usumbura (organism)
46375008	Salmonella Utrecht (organism)
114358008	Salmonella V 1,13,22:i:- (organism)
114762004	Salmonella V 1,40:z35:- (organism)
114768000	Salmonella V 1,40:z81:- (organism)
114362002	Salmonella V 13,22:r:- (organism)
114835003	Salmonella V 44:r:- (organism)
114843008	Salmonella V 44:z39:- (organism)
114879000	Salmonella V 48:b:- (organism)
114887004	Salmonella V 48:i:- (organism)
114898003	Salmonella V 48:z35:- (organism)
114899006	Salmonella V 48:z39:- (organism)
114900001	Salmonella V 48:z41:- (organism)
114901002	Salmonella V 48:z65:- (organism)
114902009	Salmonella V 48:z81:- (organism)
114989002	Salmonella V 60:z41:- (organism)
114992003	Salmonella V 61:z35:- (organism)
114999007	Salmonella V 66:z35:- (organism)
115000007	Salmonella V 66:z39:- (organism)
115001006	Salmonella V 66:z41:- (organism)
115002004	Salmonella V 66:z65:- (organism)
115003009	Salmonella V 66:z81:- (organism)
398529008	Salmonella V, group O:13 (organism)
404400003	Salmonella V, group O:40 (organism)
404473002	Salmonella V, group O:44 (organism)
404565008	Salmonella V, group O:48 (organism)
398341002	Salmonella V, group O:60 (organism)
398607004	Salmonella V, group O:61 (organism)
398361008	Salmonella V, group O:66 (organism)
32716002	Salmonella Vaertan (organism)
114541002	Salmonella Valdosta (organism)
78256004	Salmonella Vancouver (organism)
114681001	Salmonella Vanier (organism)
114771008	Salmonella Vaugirard (organism)
114272002	Salmonella Vejle var 15+ (organism)
53723000	Salmonella Vellore (organism)
114777007	Salmonella Verona (organism)
114852004	Salmonella Verviers (organism)
114375002	Salmonella VI [1],6,14:a:1,5 (organism)
114376001	Salmonella VI 1,6,14,25:a:e,n,x (organism)
114387009	Salmonella VI 1,6,14,25:z10:1,(2),7 (organism)
114315009	Salmonella VI 11:a:1,5 (organism)
114317001	Salmonella VI 11:b:1,7 (organism)
114318006	Salmonella VI 11:b:e,n,x (organism)
114772001	Salmonella VI 41:b:1,7 (organism)
114846000	Salmonella VI 45:a:e,n,x (organism)
114894001	Salmonella VI 48:z10:1,5 (organism)
114915000	Salmonella VI 50:l,v:z67 (organism)
112292005	Salmonella VI 6,7:z41:1,7 (organism)
398609001	Salmonella VI, group O:11 (organism)
404419008	Salmonella VI, group O:41 (organism)
404487002	Salmonella VI, group O:45 (organism)
404566009	Salmonella VI, group O:48 (organism)
404594001	Salmonella VI, group O:50 (organism)
398351001	Salmonella VI, group O:6,14 (organism)
398608009	Salmonella VI, group O:7 (organism)
73249008	Salmonella Victoria (organism)
58761004	Salmonella Victoriaborg (organism)
6851005	Salmonella Vietnam (organism)
15789003	Salmonella Vilvoorde (organism)
48339002	Salmonella Vinohrady (organism)
40618004	Salmonella Visby (organism)
49114009	Salmonella Vogan (organism)
42016005	Salmonella Volta (organism)
14007002	Salmonella Vom (organism)
114821000	Salmonella Voulte (organism)
114349001	Salmonella Vridi (organism)
114490004	Salmonella Vuadens (organism)
90403009	Salmonella Wa (organism)
302669007	Salmonella Waedenswil (organism)
114632003	Salmonella Wagadugu (organism)
3624003	Salmonella Waral (organism)
114848004	Salmonella Warmsen (organism)
61807004	Salmonella Warnemuende (organism)
64080004	Salmonella Warnow (organism)
6233000	Salmonella Warragul (organism)
86992008	Salmonella Washington (organism)
28932006	Salmonella Wayne (organism)
54836002	Salmonella Wedding (organism)
26964008	Salmonella Welikade (organism)
114283006	Salmonella Weltevreden var 15+ (organism)
114863001	Salmonella Wenatchee (organism)
34107006	Salmonella Wentworth (organism)
85698004	Salmonella Wernigerode (organism)
48884009	Salmonella Weslaco (organism)
51480006	Salmonella Westeinde (organism)
56955001	Salmonella Westerstede (organism)
114278003	Salmonella Westhampton var 15+ (organism)
114292009	Salmonella Westhampton var 15+, 34+ (organism)
82829005	Salmonella Wichita (organism)
74115000	Salmonella Widemarsh (organism)
23727001	Salmonella Wil (organism)
32320000	Salmonella Wilhelmsburg (organism)
58973005	Salmonella Willemstad (organism)
116058002	Salmonella Wilmington (organism)
17323002	Salmonella Wimborne (organism)
1888009	Salmonella Wingrove (organism)
302625000	Salmonella Winneba (organism)
56093009	Salmonella Winnipeg (organism)
114506001	Salmonella Winston (organism)
82496003	Salmonella Winterthur (organism)
75676000	Salmonella Wippra (organism)
58979009	Salmonella Wisbech (organism)
18810002	Salmonella Wohlen (organism)
114377005	Salmonella Woodhull (organism)
114321008	Salmonella Woodinville (organism)
90157005	Salmonella Worb (organism)
62146001	Salmonella Wuiti (organism)
16380005	Salmonella Wuppertal (organism)
1083004	Salmonella Wyldegreen (organism)
112300009	Salmonella Yaba (organism)
398594005	Salmonella Yaba var 15+ (organism)
23033001	Salmonella Yalding (organism)
42781000	Salmonella Yaounde (organism)
114672007	Salmonella Yardley (organism)
28090003	Salmonella Yarm (organism)
70689009	Salmonella Yarrabah (organism)
54528001	Salmonella Yeerongpilly (organism)
88931007	Salmonella Yehuda (organism)
114761006	Salmonella Yekepa (organism)
59794006	Salmonella Yerba (organism)
58146008	Salmonella Yoff (organism)
58393009	Salmonella Yokoe (organism)
36282006	Salmonella Yolo (organism)
114856001	Salmonella Yopougon (organism)
27408007	Salmonella Yundum (organism)
69432009	Salmonella Zadar (organism)
398550004	Salmonella Zaiman (organism)
21816004	Salmonella Zaire (organism)
398515007	Salmonella Zanzibar var 15+ (organism)
114434005	Salmonella Zaria (organism)
86966001	Salmonella Zehlendorf (organism)
44844006	Salmonella Zerifin (organism)
114403006	Salmonella Zigong (organism)
404481001	Salmonella Zinder (organism)
76778004	Salmonella Zongo (organism)
24009000	Salmonella Zuilen (organism)
34434000	Salmonella Zwickau (organism)
404275007	Salmonella group O:17 (organism)
404294002	Salmonella group O:18 (organism)
404310008	Salmonella group O:21 (organism)
404333009	Salmonella group O:28 (organism)
404338000	Salmonella group O:30 (organism)
404366008	Salmonella group O:38 (organism)
404391008	Salmonella group O:39 (organism)
404394000	Salmonella group O:40 (organism)
404413009	Salmonella group O:41 (organism)
404430006	Salmonella group O:42 (organism)
404452002	Salmonella group O:43 (organism)
404467003	Salmonella group O:44 (organism)
404482008	Salmonella group O:45 (organism)
404490008	Salmonella group O:47 (organism)
404559008	Salmonella group O:48 (organism)
404588009	Salmonella group O:50 (organism)
105766000	Salmonella group O:51 (organism)
105767009	Salmonella group O:52 (organism)
105768004	Salmonella group O:53 (organism)
105769007	Salmonella group O:54 (organism)
105770008	Salmonella group O:55 (organism)
105771007	Salmonella group O:56 (organism)
105772000	Salmonella group O:57 (organism)
105773005	Salmonella group O:58 (organism)
105774004	Salmonella group O:59 (organism)
105775003	Salmonella group O:60 (organism)
105776002	Salmonella group O:61 (organism)
105777006	Salmonella group O:62 (organism)
105778001	Salmonella group O:63 (organism)
105779009	Salmonella group O:65 (organism)
105780007	Salmonella group O:66 (organism)
105781006	Salmonella group O:67 (organism)
398593004	Salmonella group O:7 (organism)
116048001	Salmonella, serogroup C (organism)
115408009	Salmonella, serogroup D (organism)
115409001	Salmonella, serogroup E (organism)
131282009	Salmonella serotype B, :-:1,2 (organism)
116049009	Salmonella serotype B, 5:-:1,2 (organism)
131283004	Salmonella serotype B, 5:d:- (organism)
127499005	Salmonella serotype B,:r:- (organism)
127498002	Salmonella serotype B,5:r:- (organism)
116377008	Salmonella serotype C1,7:l,w:- (organism)
131284005	Salmonella serotype C2,6,8:eh:- (organism)
116376004	Salmonella serotype C2,6,8:z10:- (organism)
442104002	Salmonella enterica subspecies enterica serovar 3,10:-:1,6 (organism)
442122004	Salmonella enterica subspecies enterica serovar 3,15:-:1,6 (organism)
442369002	Salmonella enterica subspecies enterica serovar 4,[5],12:-:1,7 (organism)
441800005	Salmonella enterica subspecies enterica serovar 4,[5],12:i:- (organism)
441896006	Salmonella enterica subspecies enterica serovar 4,5,12:b:- (organism)
441840004	Salmonella enterica subspecies enterica serovar 4,5,12:e,h:- (organism)
442455001	Salmonella enterica subspecies enterica serovar 4,5,12:i:- (organism)
442114006	Salmonella enterica subspecies enterica serovar 6,7:-:1,2 (organism)
442103008	Salmonella enterica subspecies enterica serovar 6,7:-:1,5 (organism)
442161007	Salmonella enterica subspecies enterica serovar 6,8:-:1,2 (organism)
441860007	Salmonella enterica subspecies enterica serovar 9,12:l,z28:- (organism)
712806004	Salmonella Enteritidis phage type 14b (organism)
19374001	Salmonella enteritidis, phage type 4 (organism)
787906003	Salmonella Enteritidis phage type 8 (organism)
733501004	Salmonella II rough:l,z28:z6 (organism)
